exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,78591976-53d6-4710-bd40-c2f2eb6ce129,highQuality-reads100_batch5_19.fastq,none,73.34,82.24,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,113,1273,77.282,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,97c5b018-873b-4feb-b691-4a97cb571544,highQuality-reads100_batch5_19.fastq,none,81.46,85.3,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,740,1305,96.73,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ebb00e2e-d887-4c99-a38d-812f63b305c9,highQuality-reads100_batch5_19.fastq,none,73.51,82.33,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,129,1295,75.518,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5bc387ae-0936-4803-aa54-8f6098d09dbe,highQuality-reads100_batch5_19.fastq,none,80.32,82.68,protein variant model,Escherichia coli EF-Tu mutants conferring resistance to Pulvomycin,165,476,96.573,https://card.mcmaster.ca/ontology/39953,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2259,1230,Escherichia coli CFT073,199310,242
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ce20a9f1-0cf3-42ff-aad1-b2be273423a2,highQuality-reads100_batch5_19.fastq,none,76.26,82.37,protein variant model,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,1815,2743,60.584,https://card.mcmaster.ca/ontology/40319,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2257,2772,Pseudomonas aeruginosa PAO1,208964,47
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,3bb97b7d-183a-402e-ac75-d9f51f3351bb,highQuality-reads100_batch5_19.fastq,none,82.46,85.45,protein variant model,Pseudomonas aeruginosa parC conferring resistance to fluoroquinolone,170,450,46.745,https://card.mcmaster.ca/ontology/40355,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant. gene involved in self resistance to antibiotic,2279,2265,Pseudomonas aeruginosa,287,72
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7aff0059-c205-48f9-b04e-0a2eaf0a8fbf,highQuality-reads100_batch5_19.fastq,none,75.1,82.3,protein wild type model,antibiotic sensitive embB,330,3161,88.524,https://card.mcmaster.ca/ontology/37145,,2297,3198,Mycobacterium avium,1764,19
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cf28c711-94f0-419e-a533-a1777cfcd5fe,highQuality-reads100_batch5_19.fastq,none,79.38,87.34,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsC gene conferring resistance to kasugamicin,1136,1540,42.516,https://card.mcmaster.ca/ontology/39917,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2335,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,baf5dbb6-4ecb-41e4-bbb6-937dc029650f,highQuality-reads100_batch5_19.fastq,none,79.17,82.61,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,3702,3869,9.896,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2371d3f3-df58-4920-98d4-ce2c0848d428,highQuality-reads100_batch5_19.fastq,none,71.04,78.72,rRNA mutation model,Propionibacterium acnes 16S rRNA mutation conferring resistance to tetracycline,307,901,70.165,https://card.mcmaster.ca/ontology/40101,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2336,1486,Propionibacterium acnes,1747,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,2bb1b79a-f4a1-4595-9810-b3bfeb046cb9,highQuality-reads100_batch5_19.fastq,none,81.75,89.21,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,1286,1541,90.545,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,4d408a6d-6ba5-4bd7-bef6-afcd4bedceec,highQuality-reads100_batch5_19.fastq,none,72.52,80.27,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,0,1492,99.4,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,20f5f47e-5a64-42ae-a599-61acf71f5c0a,highQuality-reads100_batch5_19.fastq,none,84.98,89.03,rRNA mutation model,Pasteurella multocida 16S rRNA mutation conferring resistance to spectinomycin,1045,1544,32.173,https://card.mcmaster.ca/ontology/40095,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2317,1551,Pasteurella multocida 36950,1075089,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a83e69e1-ca60-46bc-9b18-efbcf6e6a5bc,highQuality-reads100_batch5_19.fastq,none,97.67,99.25,protein homolog model,VEB-3,0,810,95.524,https://card.mcmaster.ca/ontology/38772,beta-lactam resistance gene. antibiotic inactivation enzyme,0022,901,Enterobacter cloacae,550,431
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,65181748-4d1c-4f1c-aaa7-49630e974ae7,highQuality-reads100_batch5_32.fastq,none,77.94,91.38,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,1705,1833,20.875,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7f6e885d-e27b-4bde-806b-78fc9f964ce0,highQuality-reads100_batch5_32.fastq,none,80.74,89.41,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,492,1188,97.619,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d946aaa8-0c37-4a14-a4d3-36495e33c091,highQuality-reads100_batch5_32.fastq,none,80.46,88.97,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,1044,1507,30.723,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,067321a8-6ab5-4ab1-99f4-6c07c86c3f34,highQuality-reads100_batch5_32.fastq,none,81.76,87.24,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to gentamicin C,906,1404,99.19,https://card.mcmaster.ca/ontology/39980,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2330,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,65843f7a-5d3c-4fbc-84fe-6e9931b40a6f,highQuality-reads100_batch5_32.fastq,none,69.88,77.99,protein variant model,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,1283,2760,78.364,https://card.mcmaster.ca/ontology/40319,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2257,2772,Pseudomonas aeruginosa PAO1,208964,47
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,50bbfdf2-62ad-45b1-be75-cdfde6b48142,highQuality-reads100_batch5_32.fastq,none,76.06,80.19,protein homolog model,mexB,1059,1382,69.565,https://card.mcmaster.ca/ontology/36517,efflux pump conferring antibiotic resistance,0835,3142,Pseudomonas aeruginosa,287,28
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,513bc9f2-4bed-4d5d-9a1e-647aa7b4021f,highQuality-reads100_batch5_32.fastq,none,77.78,83.48,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,322,931,98.862,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,97149fe2-3a2e-4866-b5a6-4bb408c00122,highQuality-reads100_batch5_32.fastq,none,76.17,85.55,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,125,776,43.371,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f3968800-96a4-4f77-a030-53bc02e062e8,highQuality-reads100_batch5_32.fastq,none,78.45,84.69,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsC gene conferring resistance to kasugamicin,1026,1537,56.507,https://card.mcmaster.ca/ontology/39917,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2335,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6f0a765d-3702-449b-a6ee-c5c21b063f54,highQuality-reads100_batch5_32.fastq,none,85.12,88.33,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,0,788,52.289,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7fbe0547-ff62-4543-8ba4-5655d3bfbdbf,highQuality-reads100_batch5_32.fastq,none,89.24,93.33,protein homolog model,AAC(6')-Ib7,0,249,25.408,https://card.mcmaster.ca/ontology/38978,aminoglycoside resistance gene. antibiotic inactivation enzyme,0928,980,Salmonella enterica subsp. enterica serovar Corvallis,593905,3
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e2bb897d-2b35-4567-bcf7-30e7cd368242,highQuality-reads100_batch5_32.fastq,none,71.76,82.18,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to streptomycin,763,1423,42.802,https://card.mcmaster.ca/ontology/39990,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2312,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a383cd2a-9342-4599-9694-8f55a9c469a4,highQuality-reads100_batch5_32.fastq,none,89.68,92.12,protein homolog model,mel,1090,1464,25.529,https://card.mcmaster.ca/ontology/36910,efflux pump conferring antibiotic resistance,1095,1465,Streptococcus pneumoniae Taiwan19F-14,487213,170
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,eee09f09-65a6-469b-a251-6bf91d99844d,highQuality-reads100_batch5_32.fastq,none,79.41,87.61,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,892,1507,40.81,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,ae15093f-4f6d-4f56-99d0-05d56123c663,highQuality-reads100_batch5_32.fastq,none,83.58,90.74,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,286,1203,75.353,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,64dfcdaf-cdcb-42c3-a36e-7be1b5237381,highQuality-reads100_batch5_32.fastq,none,73.74,85.17,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,685,1173,92.717,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,83858b53-1608-424b-99c7-f3b8b9bc6337,highQuality-reads100_batch5_32.fastq,none,86.96,92.31,protein variant model,Mycobacterium leprae rpoB mutants conferring resistance to rifampicin,321,454,45,https://card.mcmaster.ca/ontology/39868,antibiotic resistant gene variant or mutant. rifampin resistance gene,2181,3538,Mycobacterium leprae TN,272631,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,fa9f9b1e-d727-48e1-9730-706b89461b38,highQuality-reads100_batch5_32.fastq,none,87.46,91.04,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,361,635,92.542,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5aa5554b-d72c-4276-b0c0-996c98b0b8ee,highQuality-reads100_batch5_32.fastq,none,87.88,90.16,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to streptomycin,1012,1209,30.312,https://card.mcmaster.ca/ontology/39990,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2312,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7039d4cf-c516-4899-9b96-59d7a3453444,highQuality-reads100_batch5_32.fastq,none,82.02,86.78,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,2289,2989,98.703,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,38960889-3d7c-4875-83fb-534072b47f8b,highQuality-reads100_batch5_32.fastq,none,76.74,84.62,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,2628,3291,99.235,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0b269571-cdc9-467e-bf4c-06f21858c1ed,highQuality-reads100_batch5_32.fastq,none,80.66,87.23,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrnB gene conferring resistance to streptomycin,779,1071,100,https://card.mcmaster.ca/ontology/39990,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2312,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,390e4180-f176-4afe-bf80-487a2fba6f34,highQuality-reads100_batch5_32.fastq,none,76.12,86.08,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,1277,1537,41.738,https://card.mcmaster.ca/ontology/40020,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2346,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,f56c00d3-8ba1-4e95-b469-f57a9838f244,highQuality-reads100_batch5_32.fastq,none,81.71,88.82,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,1175,1346,88.71,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,57f1ec30-42b5-4658-ba98-2619d7304a55,highQuality-reads100_batch5_32.fastq,none,85.02,88.44,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,1099,1507,27.074,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,54ad220b-70c0-41af-917f-fcf35d5246fa,highQuality-reads100_batch5_18.fastq,none,75.48,82.87,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to kanamycin A,777,1423,43.956,https://card.mcmaster.ca/ontology/39983,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2316,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cce50317-a471-4241-b2f7-6d3a6efa916b,highQuality-reads100_batch5_18.fastq,none,86.33,92.31,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to kanamycin,470,1011,98.527,https://card.mcmaster.ca/ontology/40020,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2346,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,d5a6d550-78ca-4ef9-a2f7-0b606cbc7013,highQuality-reads100_batch5_18.fastq,none,74.29,84.97,rRNA mutation model,Borrelia burgdorferi 16S rRNA mutation conferring resistance to kanamycin,237,402,11.171,https://card.mcmaster.ca/ontology/40105,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2327,1477,Borrelia burgdorferi,139,163
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,e46ad5dc-fee6-45f8-8395-07335e027665,highQuality-reads100_batch5_18.fastq,none,78.49,84.82,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to tobramycin,26,999,63.1,https://card.mcmaster.ca/ontology/39992,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2349,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b22de818-89ab-4fe8-8d94-dcaa036778cb,highQuality-reads100_batch5_18.fastq,none,97.1,99.26,protein homolog model,sul1,646,783,42.368,https://card.mcmaster.ca/ontology/36549,sulfonamide resistance gene. antibiotic target replacement protein,0004,841,Vibrio fluvialis,676,505
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a49ed08e-a22f-4abf-98bf-0d9944728046,highQuality-reads100_batch5_18.fastq,none,71.78,83.48,rRNA mutation model,Mycobacterium tuberculosis 16S rRNA mutation conferring resistance to amikacin,511,1526,66.038,https://card.mcmaster.ca/ontology/40077,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2321,1537,Mycobacterium tuberculosis H37Rv,83332,146
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,faddacb4-6a38-4d72-8b1e-00b556238d53_1,highQuality-reads100_batch5_18.fastq,none,72.38,77.9,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,590,1274,45.57,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,eec28d7d-88b1-4475-b86b-2c274f7e5ddc,highQuality-reads100_batch5_18.fastq,none,79.61,83.12,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,1158,1716,92.359,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,76d47cc9-0bf3-402a-9b73-c959c8bec564,highQuality-reads100_batch5_18.fastq,none,84.36,88.91,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,93,770,95.072,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cb6e838b-a8f0-4fed-b491-f27d214b4938,highQuality-reads100_batch5_18.fastq,none,70.88,79.46,protein homolog model,Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin,6,1144,95.31,https://card.mcmaster.ca/ontology/39943,elfamycin resistance gene. antibiotic resistant gene variant or mutant. gene involved in self resistance to antibiotic,0015,1194,Streptomyces cinnamoneus,53446,265
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a5698871-92d5-456e-b370-2ff868d90253,highQuality-reads100_batch5_18.fastq,none,89.33,95.04,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,1109,1253,93.038,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,93df8e2c-052f-40f6-9fd4-bbdb836acc6e,highQuality-reads100_batch5_18.fastq,none,83.94,87.1,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,3634,3825,48.579,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,5cb9b87b-09fd-4530-b776-b066d3a1c74b,highQuality-reads100_batch5_18.fastq,none,73.47,80.29,rRNA mutation model,Chlamydophila psittaci 16S rRNA mutation conferring resistance to spectinomycin,674,1409,48.772,https://card.mcmaster.ca/ontology/40087,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2325,1507,Chlamydia psittaci 6BC,331636,152
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,0d28caf5-1ad8-41c9-a3e3-a80ff6f1b857,highQuality-reads100_batch5_18.fastq,none,76.28,82.47,rRNA mutation model,Neisseria gonorrhoeae 16S rRNA mutation conferring resistance to spectinomycin,492,807,86.472,https://card.mcmaster.ca/ontology/40097,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2323,1545,Neisseria gonorrhoeae,485,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b276a736-c297-4b79-9734-f9fe76d3a1f9,highQuality-reads100_batch5_18.fastq,none,71.04,83.44,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to paromomycin,278,1541,81.907,https://card.mcmaster.ca/ontology/39987,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2356,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9edd1de9-eb87-4778-a1b9-c9f0dc09ca53,highQuality-reads100_batch5_18.fastq,none,82.12,88.89,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,800,1090,100,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,9017ffda-a251-4c88-b2f0-9683f66b4b68,highQuality-reads100_batch5_18.fastq,none,70.5,80.44,protein homolog model,Streptomyces cinnamoneus EF-Tu mutants conferring resistance to elfamycin,36,1158,93.97,https://card.mcmaster.ca/ontology/39943,elfamycin resistance gene. antibiotic resistant gene variant or mutant. gene involved in self resistance to antibiotic,0015,1194,Streptomyces cinnamoneus,53446,265
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6409b4d3-1eb6-4efe-b176-f3844eb8a520,highQuality-reads100_batch5_18.fastq,none,96.68,98.55,protein homolog model,sul1,0,838,99.643,https://card.mcmaster.ca/ontology/36549,sulfonamide resistance gene. antibiotic target replacement protein,0004,841,Vibrio fluvialis,676,505
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,6d7409d0-cfc1-485c-997c-7146c28ee5e0,highQuality-reads100_batch5_18.fastq,none,75.93,79.74,protein variant model,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones,1927,2481,92.424,https://card.mcmaster.ca/ontology/40319,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2257,2772,Pseudomonas aeruginosa PAO1,208964,47
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,b8e01548-8a66-4144-a4bf-92341dc5e8dc,highQuality-reads100_batch5_18.fastq,none,80.1,86.35,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,126,496,100,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,7a559c73-8507-4732-a16f-cc2fbcec2d98,highQuality-reads100_batch5_18.fastq,none,97.47,99.23,protein homolog model,CfxA3,194,586,100,https://card.mcmaster.ca/ontology/39437,beta-lactam resistance gene. antibiotic inactivation enzyme,1538,967,Capnocytophaga ochracea,1018,372
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,07985ddf-32dc-4053-a521-d529cd99911e,highQuality-reads100_batch5_18.fastq,none,82.03,85.89,rRNA mutation model,Neisseria meningitidis 16S rRNA mutation conferring resistance to spectinomycin,0,413,28.03,https://card.mcmaster.ca/ontology/40099,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2343,1544,Neisseria meningitidis,487,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,97a15bc5-05c6-4b9e-92a7-bb0c4214d5c2,highQuality-reads100_batch5_18.fastq,none,83.33,87.42,protein variant model,Mycobacterium tuberculosis rpoB mutants conferring resistance to rifampicin,80,412,100,https://card.mcmaster.ca/ontology/39867,antibiotic resistant gene variant or mutant. rifampin resistance gene,2246,3520,Mycobacterium tuberculosis H37Rv,83332,8
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,a7b13ebb-f295-4a28-a07c-efe4a7474361,highQuality-reads100_batch5_18.fastq,none,84.52,89.78,rRNA mutation model,Helicobacter pylori 16S rRNA mutation conferring resistance to tetracycline,885,1120,98.707,https://card.mcmaster.ca/ontology/40112,tetracycline resistance gene. antibiotic resistant gene variant or mutant,2355,1501,Helicobacter pylori 26695,85962,153
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,075f09d8-ee26-42f1-a363-5954b89838a2,highQuality-reads100_batch5_18.fastq,none,79.4,85.67,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsB gene conferring resistance to gentamicin C,1059,1417,95.664,https://card.mcmaster.ca/ontology/39980,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2330,1542,Escherichia coli K-12,83333,141
Workflow successful,94c6938002a133b5dd02845ae2206adc8ec4f2d8,cb96eb5a-c016-4462-9a4f-a32e1b038b29,highQuality-reads100_batch5_18.fastq,none,79.06,85.21,rRNA mutation model,Mycobacterium chelonae 16S rRNA mutation conferring resistance to neomycin,1123,1396,86.711,https://card.mcmaster.ca/ontology/40120,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2307,1441,Mycobacterium,1763,146
